date_key,ndvi_Indo,lst_Indo,precip_Indo,ndvi_Sumatera,lst_Sumatera,precip_Sumatera,ndvi_Jawa,lst_Jawa,precip_Jawa,ndvi_Kalimantan,lst_Kalimantan,precip_Kalimantan,ndvi_Sulawesi,lst_Sulawesi,precip_Sulawesi,ndvi_NusaTenggara,lst_NusaTenggara,precip_NusaTenggara,ndvi_Maluku,lst_Maluku,precip_Maluku,ndvi_Papua,lst_Papua,precip_Papua,SDCI_Indo,SDCI_Sumatera,SDCI_Jawa,SDCI_Kalimantan,SDCI_Sulawesi,SDCI_NusaTenggara,SDCI_Maluku,SDCI_Papua,Suhu_Permukaan_C,Curah_Hujan_mm,sst_nino12,sst_nino34,sst_nino4,sst,sst_anomaly,ONI
2000-01-01,5377.023,15033.525,39.70337,4881.7275,15009.135,28.505323,2643.571,15059.716,55.941986,5297.317,15080.256,49.79386,6489.744,15026.407,34.638584,4873.537,15103.846,48.27593,5720.049,15104.461,35.91198,5980.1772,14987.7705,35.357864,0.35085294,0.33530855,0.4266578,0.3202912,0.45288947,0.3797664,0.19647065,0.26474437,23.642305,367.86917,23.872076,24.756115,27.006208,25.165241,-1.4259082,-1.390393
2000-02-01,5377.023,15033.525,39.70337,4881.7275,15009.135,28.505323,2643.571,15059.716,55.941986,5297.317,15080.256,49.79386,6489.744,15026.407,34.638584,4873.537,15103.846,48.27593,5720.049,15104.461,35.91198,5980.1772,14987.7705,35.357864,0.35085294,0.33530855,0.4266578,0.3202912,0.45288947,0.3797664,0.19647065,0.26474437,24.015434,295.58682,25.627495,25.165241,26.667248,25.165241,-1.4259082,-1.390393
2000-03-01,6737.651,15009.333,44.76461,7060.2104,15073.476,41.004635,6120.585,15084.41,51.655617,6802.659,15010.844,49.29458,6884.706,14992.432,39.56899,6486.6206,14998.313,53.175766,7141.18,15003.75,44.365368,6485.5117,14918.699,41.5534,0.6092911,0.5412113,0.6921154,0.5983032,0.5693615,0.6673044,0.58132005,0.46385223,24.25451,307.47223,25.733278,26.072535,26.69653,26.072535,-1.0930629,-1.124159
2000-04-01,7083.014,14992.134,53.460083,7260.501,15055.524,51.20617,6460.221,15061.234,51.350285,7193.147,14999.234,57.95158,7071.4526,14981.531,49.24716,7313.268,14972.588,45.105255,7095.282,14942.345,50.862118,7064.663,14909.02,51.48678,0.72128564,0.6293833,0.73812985,0.6861042,0.6403232,0.76800454,0.66546834,0.5958783,24.18202,343.60376,25.79016,26.892126,27.262987,26.892126,-0.853506,-0.9498893
2000-05-01,7423.096,14995.019,43.764103,7414.0693,15050.826,30.796696,7062.056,15055.788,41.00614,7569.274,15022.928,44.64011,7369.048,14977.525,45.03877,7248.5024,14954.066,33.706696,7568.452,14965.113,44.60706,7335.7793,14902.518,55.750553,0.7284132,0.5907307,0.7723595,0.6448462,0.677735,0.7410533,0.70136845,0.6594941,24.421803,256.35962,23.833282,26.893194,27.640013,26.893194,-0.90309894,-0.8341495
2000-06-01,6998.6816,14924.274,42.891335,7569.1406,15007.007,34.14157,6884.773,15029.078,18.717379,7334.1294,14948.574,45.4652,5890.8965,14877.176,54.954292,7005.7227,14888.329,8.025089,6666.4272,14871.106,54.448082,6490.077,14804.864,53.88635,0.7682592,0.69451594,0.7334281,0.75037885,0.6057162,0.68339235,0.68958247,0.67291427,23.640282,276.00546,22.603046,26.998081,28.297808,26.998081,-0.7458435,-0.8054135
2000-07-01,6478.0073,14938.396,28.918161,6786.4346,14994.109,27.589207,6335.5713,15087.618,7.685105,6756.511,14959.735,25.001694,6114.9414,14901.176,30.040705,6673.552,14976.099,3.1635325,6612.6406,14908.729,41.9441,6050.953,14813.15,38.900608,0.6136849,0.5967407,0.6195536,0.607588,0.5351329,0.57132316,0.6023436,0.5490677,23.723099,182.11212,20.796087,26.555405,28.213913,26.555405,-0.76729804,-0.67462486
2000-08-01,7073.4414,15006.074,32.429535,7234.2197,15065.069,28.236547,5881.0815,15166.803,8.245351,7488.4272,15005.817,36.76631,7698.422,14964.451,24.487799,6241.5464,15113.617,2.6231334,7446.5747,14996.9375,21.897749,6427.542,14895.891,48.267643,0.61440736,0.53599024,0.52089924,0.64178985,0.6816729,0.42604083,0.5835692,0.5095254,23.689861,206.61102,19.92298,26.388027,28.140497,26.388027,-0.51073307,-0.60365266
2000-09-01,6603.512,15036.8125,31.232939,6438.9004,15064.219,36.36817,5225.739,15276.057,11.984545,7178.6396,15008.347,42.83341,6939.2964,15042.478,15.3903265,5699.388,15259.084,2.3286324,6800.253,15043.277,22.768148,6468.3833,14936.723,30.142159,0.49373725,0.46377322,0.38834932,0.6229391,0.44339916,0.2622036,0.4199762,0.39995047,24.241953,213.68532,20.077847,26.219555,28.343452,26.219555,-0.5329269,-0.5873354
2000-10-01,6448.8105,15059.802,46.668774,6046.7427,15077.729,44.876488,4781.0483,15250.847,36.792755,6648.102,15048.117,50.966805,7038.819,15038.726,34.756626,5548.2153,15254.995,14.296706,7177.7344,15085.361,30.810368,7161.539,14980.354,56.885796,0.49829063,0.41930053,0.4201756,0.52277833,0.5216436,0.2776059,0.45273772,0.51927567,24.206423,328.03632,20.431791,26.040789,28.00441,26.040789,-0.7183462,-0.7185277
2000-11-01,5801.731,14998.495,52.278774,5369.5957,15015.462,54.744167,4361.845,15112.06,71.34724,5835.545,14987.415,63.338577,6243.2983,15029.594,31.824635,6252.4277,15185.319,25.577831,6381.144,15022.608,26.325596,6650.3574,14958.465,43.69951,0.51699334,0.4705744,0.5618422,0.5785103,0.4030302,0.44286534,0.38370833,0.43535033,24.21324,343.07477,20.663609,25.892324,27.974154,25.892324,-0.9043098,-0.87941164
2000-12-01,6416.4565,14993.793,51.53117,6163.8096,14985.339,65.52618,6425.607,15086.838,29.719324,5966.8706,14967.231,54.258564,6949.949,15001.559,32.179455,6899.9683,15093.644,24.717693,7372.2607,15001.666,26.71492,6921.304,14974.741,51.3069,0.61220443,0.6556207,0.6719514,0.5996341,0.54578626,0.5824561,0.5775922,0.47464412,24.298376,278.67303,22.42366,25.559017,27.262186,25.559017,-1.015579,-0.85275733
2001-01-01,6294.403,14974.728,50.083706,6034.7764,14991.5625,59.84465,5515.5674,15091.427,60.348995,6269.983,14959.728,53.321747,6794.283,14980.84,36.525528,6521.4834,15065.107,41.553986,6383.1436,14964.155,34.791943,6628.9897,14925.054,47.01245,0.61693245,0.61065274,0.65308684,0.6419278,0.5605919,0.59757197,0.4773724,0.4923538,23.804405,377.59888,24.078045,25.76994,27.282131,25.76994,-0.63838315,-0.70094776
2001-02-01,6054.851,15002.919,41.209797,6305.2607,15026.094,31.654568,5916.4746,15076.532,50.1318,5766.5005,14985.873,48.588924,5894.169,15009.33,32.867184,5981.5977,15042.521,37.219376,5907.8794,15016.517,43.97465,6454.2397,14968.747,42.34801,0.5033977,0.49576193,0.677959,0.5290112,0.37788934,0.531389,0.35658538,0.38611665,23.956554,303.1958,25.578344,26.14227,27.076921,26.14227,-0.44888115,-0.47198534
2001-03-01,6868.6025,15020.928,52.20326,7028.9297,15065.242,43.626274,6293.2476,15103.27,47.775352,7281.8433,15045.117,60.994236,6946.402,15008.976,46.072384,7070.4507,15028.37,44.162262,6854.036,14984.705,38.0825,6366.3745,14929.158,57.20328,0.64118224,0.55955386,0.68425643,0.625776,0.5781678,0.69848144,0.5400888,0.476909,24.17227,330.98386,26.832735,26.836905,27.473824,26.836905,-0.32869172,-0.43544412
2001-04-01,7179.841,14994.608,57.608498,7106.0273,15048.477,49.070587,6937.951,15092.459,50.584026,7331.464,15007.341,64.6415,7258.013,14958.378,51.154087,7705.237,15000.3,16.81313,7285.864,14954.633,42.149597,7029.1343,14905.388,62.077545,0.74859524,0.61492425,0.752648,0.70717394,0.70274943,0.7244029,0.6602239,0.62767434,24.190407,345.17932,26.103783,27.216873,27.896389,27.216873,-0.5287594,-0.416201
2001-05-01,7408.5815,14978.239,39.658836,7478.5825,15035.879,34.2582,6975.453,15079.668,23.310595,7672.4956,15005.716,43.123997,7315.3677,14942.584,29.931025,7373.522,14997.905,7.2285557,7816.8096,14934.487,43.99349,7179.7573,14881.106,49.344376,0.7349727,0.63507545,0.71102893,0.6808487,0.6666362,0.65777194,0.7792196,0.648935,24.464916,223.90762,24.085215,27.405142,28.376472,27.405142,-0.39115185,-0.37524712
2001-06-01,6952.8735,14946.464,33.488117,7514.2017,15024.991,26.528858,6306.1675,15030.898,27.391708,7175.0923,14950.243,31.581842,7425.6836,14912.037,42.219078,6490.871,14970.923,16.369976,7333.4,14898.824,47.319763,6090.33,14825.045,40.691765,0.6903414,0.6328905,0.7006209,0.6884192,0.75788814,0.5867163,0.749878,0.5424793,23.991007,204.7239,22.404741,27.538094,28.576792,27.538094,-0.20583013,-0.24536972
2001-07-01,7140.209,14949.556,23.77114,7520.488,15016.992,22.07519,6577.503,15053.406,11.156133,7649.8765,14970.456,32.243797,7246.0435,14910.161,14.341198,6653.5854,15012.592,3.092646,7139.7603,14915.139,17.556507,6308.1626,14838.629,25.329687,0.6744261,0.63273764,0.6734684,0.70609695,0.6486234,0.5450809,0.6208797,0.5090191,23.989204,158.24179,21.310501,27.183575,28.946306,27.183575,-0.13912717,-0.14931463
2001-08-01,7047.3823,15013.22,21.172539,6999.4956,15046.663,31.656614,6096.1626,15177.402,3.984223,7603.256,15038.023,21.78575,7288.7046,14983.994,5.6826158,6044.35,15127.571,1.913847,7388.6333,14967.642,6.4465704,6699.254,14896.015,28.275904,0.55456954,0.54842955,0.52226424,0.5530288,0.5386709,0.38991618,0.570054,0.49063888,24.193434,142.0509,20.374731,26.795773,28.778135,26.795773,-0.102986604,-0.14738917
2001-09-01,6613.759,15046.149,36.38317,7034.477,15064.917,33.756157,5372.2095,15261.551,15.019018,6629.1904,15036.401,45.907795,7203.475,15042.683,33.097725,5588.5366,15292.943,2.8759453,6851.835,15029.385,35.781197,6416.9214,14926.883,39.273502,0.501926,0.5289649,0.4180449,0.52556974,0.5368192,0.22768489,0.47907713,0.4343139,24.189808,266.04364,19.914677,26.552427,29.081917,26.552427,-0.20005372,-0.18900527
2001-10-01,6503.691,15058.856,49.88127,5527.0386,15076.242,61.53489,4726.647,15182.841,57.123535,6892.7534,15036.828,57.285313,7216.3745,15076.733,22.472406,5610.5264,15322.6,9.075617,7438.131,15086.39,13.484005,7526.4785,14998.972,40.551758,0.5207585,0.41025868,0.50914484,0.5874189,0.46503702,0.22804095,0.4509745,0.49760136,24.468668,288.7412,19.914602,26.49516,28.880325,26.49516,-0.26397544,-0.31356534
2001-11-01,6127.3223,15027.935,52.63571,5941.538,15037.443,55.851475,5080.0225,15187.352,57.01711,5800.04,14993.321,57.438633,6072.082,15026.792,45.247856,5530.4395,15210.937,36.607758,6966.3643,15046.497,31.579796,7008.7773,14976.388,43.73665,0.5224764,0.5090804,0.53523165,0.5466406,0.42100024,0.36357135,0.46666092,0.46274853,24.239077,328.63492,20.925146,26.319967,28.802542,26.319967,-0.47666684,-0.4115639
2001-12-01,6876.0737,14971.057,44.811245,7127.5957,14986.322,53.16016,6393.801,15095.787,30.86383,6976.6597,14944.052,47.53642,6773.728,14964.022,46.76251,6908.399,15067.586,24.855692,7043.7246,14960.985,29.81945,6571.351,14932.993,44.501976,0.6875095,0.735114,0.66461945,0.72646,0.60896665,0.60068315,0.5799605,0.4641501,23.952478,308.8957,22.251972,26.080547,28.366335,26.080547,-0.49404946,-0.34573352
2002-01-01,6382.3535,14955.175,46.00955,6072.9653,14984.044,39.16849,6237.484,15076.352,65.406456,6085.294,14935.168,51.45637,6841.1553,14956.293,38.6581,7108.1514,15061.837,38.380283,6713.1157,14943.915,33.07804,6954.134,14900.584,41.73812,0.6429768,0.5613831,0.7358102,0.6589151,0.60417235,0.6662421,0.5534496,0.56265926,23.939196,335.30215,23.923903,26.341839,28.62262,26.341839,-0.06648431,-0.13537529
2002-02-01,6613.175,14991.584,35.657513,6648.6035,15025.938,20.792465,6245.4526,15089.574,55.49311,6331.544,14963.093,37.77585,6888.7446,14989.552,26.68789,5631.725,15016.034,47.180035,7376.9805,14988.953,23.376057,6971.5166,14955.327,42.969917,0.5809011,0.50410676,0.7063353,0.59544545,0.5345664,0.5303969,0.5854003,0.48652917,24.289343,225.69029,26.02548,26.745558,28.42791,26.745558,0.1544079,0.023183743
2002-03-01,6624.2427,15000.616,49.078415,6740.6323,15080.142,39.072872,6111.2266,15101.687,43.446033,7040.968,14993.192,56.62871,6648.425,15004.477,37.847443,7592.9243,15037.868,20.21964,6721.329,14948.927,29.506544,6208.8354,14920.328,54.2184,0.62290704,0.4836666,0.6614509,0.67631066,0.5135186,0.69498163,0.53953487,0.4574136,24.204727,341.08585,27.262224,27.147224,28.290754,27.147224,-0.018372364,0.070535585
2002-04-01,7162.6787,14997.429,41.37329,6828.831,15058.144,40.386616,6954.632,15094.938,30.194365,7332.0327,15001.738,44.520336,7265.2354,14985.607,34.599434,7727.8623,15045.663,18.564634,7819.382,14983.735,25.018877,7270.61,14913.251,47.46852,0.67656964,0.53589004,0.71123046,0.65574735,0.6205242,0.70279044,0.67065084,0.6086648,24.419537,280.46152,26.30759,27.821203,28.885002,27.821203,0.07557121,0.107864074
2002-05-01,7750.006,14987.372,33.432312,7700.414,15044.143,36.347668,7064.318,15089.785,21.67732,7950.3745,15013.847,36.571743,7770.5073,14945.017,30.51721,7321.176,15034.928,5.9496503,8045.6987,14953.223,26.778797,7713.3115,14890.445,35.117817,0.74685526,0.65580386,0.70739543,0.67647845,0.73461366,0.62380326,0.75073326,0.6730834,24.661978,212.98375,25.209467,28.062687,29.30024,28.062687,0.26639336,0.30101177
2002-06-01,7040.985,14938.469,31.947475,7513.5933,15016.672,20.639137,6579.357,15076.998,6.386837,7378.549,14948.875,34.952908,7011.211,14890.793,35.57403,6694.911,15015.859,5.0641932,7073.3833,14892.61,32.614513,6327.702,14811.778,50.063805,0.7092266,0.6277781,0.64574975,0.7226435,0.70078015,0.55355644,0.675902,0.6264665,24.206774,203.31943,23.156042,28.304995,29.346321,28.304995,0.56107074,0.45860225
2002-07-01,7319.7983,14957.404,18.11164,7568.0513,15007.919,31.592611,6115.971,15114.56,9.555871,7656.63,14980.477,16.566833,7619.6763,14928.008,6.0843773,6160.579,15064.403,2.505072,7661.647,14936.832,5.9441833,7060.7534,14848.828,18.402987,0.66651934,0.6846295,0.5838798,0.6419306,0.6586397,0.44704938,0.65257597,0.5868967,24.290308,113.98629,21.845032,27.871044,29.262712,27.871044,0.54834265,0.58894944
2002-08-01,7001.1416,15010.923,16.018456,7098.51,15044.366,24.240585,5627.826,15200.868,3.810078,7108.3057,15036.057,18.511734,7216.9014,14983.247,6.7999706,5631.5737,15173.09,2.030368,7411.017,15005.2295,7.26097,7370.4585,14882.471,21.531824,0.53045154,0.54080135,0.46420953,0.49385637,0.532047,0.30809417,0.52986914,0.5924972,24.236847,112.758736,20.801184,27.556194,29.256128,27.556194,0.657435,0.6856709
2002-09-01,6672.4644,15087.767,21.00146,6901.5186,15090.48,33.336548,5002.4697,15355.151,3.8084924,6155.5713,15072.466,24.818262,7279.805,15092.113,7.52256,5330.993,15322.732,2.4365733,7074.8306,15125.552,3.7268052,7678.527,14968.159,25.66407,0.38629127,0.4680211,0.29173937,0.3490531,0.41069248,0.17436525,0.31667137,0.52246565,24.546618,162.94005,20.977356,27.603716,29.25952,27.603716,0.8512352,0.8437001
2002-10-01,6696.5054,15153.402,22.106985,6965.2163,15137.894,29.349646,4750.556,15471.435,6.7194567,6523.364,15098.931,33.71915,7185.107,15176.863,5.8389525,5123.008,15473.881,2.4556327,7050.3633,15195.693,5.703073,7394.482,15027.393,21.612879,0.29568946,0.38360482,0.18609357,0.36962488,0.28759474,0.05047819,0.23167895,0.3781076,24.997404,168.62921,21.810677,27.781565,29.271566,27.781565,1.0224302,1.0335981
2002-11-01,6368.404,15065.096,40.206146,6267.848,15052.58,52.525105,4581.7256,15337.691,39.459324,6580.6577,15019.188,48.72653,6693.5684,15107.257,20.882683,5102.2827,15399.498,19.109268,6788.819,15141.784,12.927475,6834.837,14977.405,30.930313,0.45244387,0.513929,0.3413199,0.5586113,0.3434492,0.14040926,0.27212414,0.39653412,24.609251,288.89523,22.95531,28.023762,29.5264,28.023762,1.2271289,1.2032818
2002-12-01,6758.8833,14997.561,42.168724,6518.3813,14984.097,54.18822,5731.714,15202.749,47.965282,6776.498,14967.088,48.943993,6844.375,15009.824,23.827694,6304.452,15205.181,41.932,7186.123,15037.401,17.22291,7165.273,14950.598,30.724707,0.6196942,0.66566354,0.5600831,0.6697958,0.49439374,0.48062158,0.4780602,0.48633736,24.408844,307.8828,23.855309,27.934883,29.294313,27.934883,1.3602864,1.2017914
2003-01-01,6860.3643,14986.363,42.44088,6650.6475,14988.995,42.683735,6674.1875,15108.345,48.26225,6745.9893,14965.762,50.442635,6642.1597,14989.45,26.443396,6806.3657,15083.073,47.438206,7289.89,15005.139,22.546999,7309.3364,14940.1875,41.498444,0.6526583,0.6369524,0.71341985,0.67339,0.4964714,0.63825357,0.5487502,0.5560876,24.195143,310.3428,24.515234,27.426283,28.875263,27.426283,1.017959,1.0492516
2003-02-01,6740.158,14999.173,45.75821,6674.2935,15028.267,42.86451,6226.331,15073.172,60.534657,6631.1,15010.964,47.437813,7183.397,14969.807,31.272177,6300.347,15038.115,49.690422,6656.567,14979.976,28.720545,6894.201,14935.335,42.914795,0.62892044,0.5746079,0.7275648,0.57421947,0.6173473,0.6084852,0.4885521,0.5047657,24.243069,289.39108,26.064356,27.360659,28.722546,27.360659,0.76950926,0.7803797
2003-03-01,7105.657,15008.243,41.867214,7038.886,15050.359,39.50279,6886.626,15097.198,34.388027,7174.202,15024.561,45.6085,7191.8657,14990.621,34.59612,7784.144,15063.428,25.059069,7410.7617,15001.968,27.554487,7038.371,14930.02,47.723896,0.6538517,0.57247776,0.7121541,0.6029824,0.60323316,0.71598315,0.5858728,0.5490022,24.343962,319.8356,26.607002,27.719269,28.841318,27.719269,0.553671,0.40794277
2003-04-01,7230.274,14991.582,42.284042,6958.151,15040.84,40.415913,6753.3003,15107.23,17.343445,7391.1494,14998.307,51.7541,7179.3135,14967.628,34.855633,7598.9624,15042.377,9.569388,7821.199,14985.976,23.352133,7279.059,14907.961,45.374115,0.6990374,0.581259,0.6589353,0.68991935,0.6302208,0.6642708,0.6639387,0.61164117,24.49192,291.97955,24.72067,27.64628,28.666729,27.64628,-0.09935186,-0.027501259
2003-05-01,7661.004,14980.341,26.79417,7688.4106,15045.466,22.558569,7006.6387,15083.439,15.667226,7739.8223,14989.995,27.590591,7741.3145,14941.21,30.581743,7422.333,15022.793,8.267556,8032.974,14940.43,20.214035,7562.326,14884.312,37.785034,0.7175452,0.60760635,0.6953999,0.6678771,0.73502433,0.6507824,0.7474216,0.6674399,24.820442,192.81837,22.69821,27.25947,28.582455,27.25947,-0.5368229,-0.34335247
2003-06-01,7355.452,14968.819,21.51766,7547.4746,15033.777,20.084406,6641.5713,15095.064,3.8710384,7418.025,14982.612,28.126678,7268.7637,14919.703,22.28994,6938.0317,15019.798,5.9359465,7233.9204,14929.573,16.039959,7414.8164,14865.782,26.593414,0.66834366,0.601542,0.6319293,0.6480111,0.66443384,0.5844738,0.61519355,0.63950324,24.560806,144.36542,22.162119,27.350042,28.863089,27.350042,-0.39388266,-0.3088947
2003-07-01,7011.239,14951.811,34.730644,7255.4595,15015.321,22.558723,5967.1904,15125.087,2.8973644,7492.934,14962.507,28.219858,7151.5225,14886.447,19.902937,6457.5737,15029.208,2.3373122,7435.492,14893.419,30.544561,6432.058,14820.831,78.53847,0.69595593,0.603822,0.5498068,0.690874,0.6800572,0.5072696,0.7306998,0.7138821,23.875433,199.82274,21.379164,27.326723,28.93437,27.326723,0.004021474,-0.123262756
2003-08-01,6915.2495,15004.913,27.84678,7285.1943,15047.053,39.60451,5394.743,15242.353,5.1506577,7177.293,15017.453,29.192598,7359.87,14953.88,19.642262,5947.9033,15139.198,1.6800349,7042.4404,14968.86,13.810084,6618.048,14870.521,31.514965,0.5742783,0.6092833,0.41504857,0.5656721,0.6284949,0.36945894,0.52903473,0.52643305,24.196411,194.02046,21.128304,26.918833,28.835875,26.918833,0.020072943,0.06860572
2003-09-01,6543.9,15053.213,33.160763,6660.2114,15063.859,42.05136,4951.658,15334.044,10.083757,6766.4224,15045.017,39.156746,7230.16,15035.867,15.6353855,5654.474,15252.539,2.9125953,7147.179,15044.654,10.674854,6441.3516,14929.422,35.312763,0.46800613,0.5104939,0.31642225,0.5048122,0.49643224,0.26223692,0.44580847,0.4223319,24.243837,226.64381,20.436365,26.934204,28.819523,26.934204,0.18172275,0.20512415
2003-10-01,7222.0015,15069.114,44.338646,7238.0146,15091.084,61.20642,5132.7334,15332.276,32.559353,7153.901,15023.458,54.05631,7613.096,15059.85,13.458028,5760.971,15330.762,3.956621,7568.3345,15093.273,13.524838,7806.617,14981.203,44.279194,0.58958334,0.59914285,0.37814865,0.62838924,0.5187354,0.22830221,0.46461377,0.5779488,24.41488,297.52637,21.332733,27.17271,29.130095,27.17271,0.41357678,0.2703152
2003-11-01,6622.3657,15009.931,44.226334,6153.1504,14986.933,57.83052,5207.101,15209.669,53.45701,6624.578,14971.067,54.712666,7158.0425,15023.897,26.654146,5979.7314,15280.938,23.846497,7375.6064,15054.482,11.167911,7317.282,14970.821,27.013985,0.58913624,0.6267892,0.5214877,0.6643225,0.5334053,0.34175327,0.47357467,0.46779007,24.368711,309.99835,22.24842,27.01228,29.091473,27.01228,0.21564606,0.33841422
2003-12-01,5409.575,14964.494,54.446297,4708.752,14946.512,60.590538,5363.864,15048.955,53.478256,5227.722,14935.539,65.09937,5620.184,14981.13,52.154568,5386.5522,15143.58,45.64666,5938.65,15003.187,39.846115,6559.794,14955.928,43.623337,0.5186384,0.5221417,0.6594709,0.6085675,0.4290131,0.4127817,0.36751914,0.4252282,23.988531,358.29108,23.37458,26.960615,28.758926,26.960615,0.38601986,0.31378853
2004-01-01,6550.5474,14957.309,47.945522,6166.2275,14980.269,44.926025,6610.9404,15066.23,49.817387,6178.1016,14937.498,63.878464,6974.6875,14949.519,30.527346,7206.019,15070.114,20.950226,7238.5156,14959.968,26.620031,7033.828,14914.256,44.21215,0.67249185,0.59799623,0.7438877,0.70251,0.6081774,0.6266642,0.60586804,0.56154376,24.147469,319.3065,24.763039,26.748022,28.547407,26.748022,0.3396997,0.33472106
2004-02-01,6388.777,14975.262,40.25504,6298.1284,14999.097,28.054579,6084.386,15062.774,66.38624,6179.892,14964.877,36.927704,7057.462,14992.163,33.979324,6430.94,15034.105,49.162594,7129.875,15008.106,27.375317,6363.0117,14926.499,45.508503,0.59062564,0.52855664,0.7354009,0.57367605,0.5790549,0.6263638,0.53049916,0.44539347,24.27477,267.55096,26.144464,26.869593,28.369228,26.869593,0.2784436,0.15703182
2004-03-01,7121.5586,15020.51,48.621674,6816.167,15059.899,43.948734,6426.4272,15100.559,64.3336,7019.6714,15010.881,52.86295,7266.9565,15002.631,32.69054,7310.704,15019.284,35.725517,7619.541,15017.269,26.112995,7297.92,14977.529,48.117626,0.66492516,0.54284114,0.7308065,0.6321492,0.59420407,0.71243924,0.5986571,0.5179326,24.601921,298.41595,25.581902,27.018549,28.294312,27.018549,-0.14704783,0.042896952
2004-04-01,7330.9756,14995.913,38.837437,6828.3438,15048.8545,37.79434,6793.3984,15089.214,27.134077,7555.406,15017.927,48.70534,7260.0947,14970.668,28.531563,7558.8174,15031.385,4.6446357,7785.014,14972.13,25.326302,7628.7656,14916.926,38.41874,0.69361174,0.5430563,0.6959373,0.66433436,0.6196694,0.65299505,0.67985964,0.6302788,24.589767,265.09644,25.472948,27.742928,28.56966,27.742928,-0.0027049226,-0.0014798993
2004-05-01,7672.4985,14984.181,41.711483,7749.277,15060.905,32.841164,7042.99,15049.602,27.780231,7775.577,14992.873,50.01768,7958.2476,14949.916,38.687073,7393.759,15014.889,15.4156065,8050.792,14946.8955,36.793808,7478.7363,14899.416,49.929108,0.77342796,0.62250364,0.74902284,0.73486274,0.78185004,0.67139673,0.78503114,0.66838783,24.732529,240.79921,23.446669,27.941607,28.950169,27.941607,0.14531305,0.030843921
2004-06-01,7417.247,14938.428,21.20804,7376.8843,15013.97,19.723438,6856.752,15040.412,12.255062,7736.3223,14969.347,21.139631,7545.5825,14905.265,25.04316,7190.0415,14970.687,6.257204,7652.7646,14904.574,23.944689,7160.655,14818.625,27.044334,0.72192186,0.612193,0.7093061,0.68345827,0.73248214,0.64920926,0.73676586,0.67338586,24.258642,114.74341,22.156403,27.693848,28.917591,27.693848,-0.050076365,0.17876208
2004-07-01,6921.2134,14921.088,28.513094,7452.854,14985.96,30.271019,6434.031,15072.236,11.643597,7434.881,14934.048,37.914135,7125.642,14874.196,19.38676,6499.285,15008.566,2.3173618,6864.7603,14877.197,25.45641,5839.557,14789.937,28.252752,0.70377886,0.70274675,0.647734,0.76315844,0.6895419,0.52584475,0.64122486,0.52013886,23.62864,201.67632,21.084192,27.763752,29.146345,27.763752,0.44104955,0.3327406
2004-08-01,6945.3257,15000.6875,12.213491,6854.4644,15024.975,21.347958,5818.101,15185.775,4.2903543,7317.5933,15009.761,12.712752,7440.181,14976.906,5.4228597,5971.4067,15133.522,2.1364639,7264.1265,14978.651,4.868704,6923.48,14900.614,16.87262,0.5222619,0.5333657,0.49293146,0.5437607,0.5695751,0.37734637,0.5315104,0.48352918,24.264704,80.212296,20.296959,27.506008,29.111635,27.506008,0.6072486,0.5714634
2004-09-01,6807.384,15070.562,30.230825,7050.0425,15099.914,33.474842,5423.514,15291.145,11.021876,7077.3716,15058.962,39.436325,7344.856,15063.83,14.369051,5492.405,15295.529,2.6519852,6968.5586,15053.129,18.22656,6559.932,14921.137,36.07962,0.4692351,0.4712892,0.3913876,0.51470464,0.4758507,0.21311581,0.42465687,0.45506468,24.213732,235.94199,20.383606,27.418573,29.334826,27.418573,0.6660921,0.6344281
2004-10-01,6434.1094,15094.516,21.968887,5988.857,15083.707,39.46193,4925.626,15361.987,8.096819,6646.5205,15057.917,25.870975,7109.1523,15138.618,6.6592565,5298.742,15422.143,5.471551,7184.296,15113.4795,5.6177177,7040.6685,14970.072,23.358807,0.3446969,0.38453877,0.28855622,0.42948943,0.3252873,0.11437461,0.3547804,0.41608295,24.727577,187.66873,21.333902,27.389078,29.363188,27.389078,0.6299436,0.6290912
2004-11-01,6379.805,15049.258,42.63443,6346.258,15018.672,44.57854,5110.166,15268.094,46.274883,6499.7314,15011.676,56.684784,6895.0557,15098.401,20.45217,5311.9473,15368.227,19.913834,7096.9736,15093.953,12.226717,6774.584,14968.101,32.576733,0.48768768,0.5550442,0.45356643,0.58712375,0.38360092,0.18953536,0.38092074,0.40635198,24.476696,301.45267,22.63332,27.38787,29.326889,27.38787,0.59123784,0.63428223
2004-12-01,6265.3184,14988.519,53.255505,5643.313,14980.633,53.295773,5611.21,15116.382,65.61095,6083.6436,14959.944,72.19887,7107.7114,15018.881,28.642746,6234.0527,15201.151,35.23676,7185.8613,15033.446,22.88025,7011.145,14941.089,40.044537,0.6046472,0.55871487,0.65234125,0.6791017,0.53789943,0.4562395,0.49737155,0.5052171,24.13323,327.52798,22.982904,27.256262,29.147938,27.256262,0.6816653,0.6718314
2005-01-01,6766.5464,14967.651,40.247524,6604.1865,14999.196,31.453154,6769.6294,15075.766,41.567112,6706.581,14934.746,41.5945,7235.4736,14976.738,33.305336,7252.421,15080.223,19.354721,7260.1074,14986.063,32.457615,6829.0264,14918.459,48.82576,0.6580457,0.57778275,0.7333208,0.6957203,0.62293303,0.62181246,0.59251285,0.5380096,24.157778,266.80768,24.596987,27.150913,29.120916,27.150913,0.742591,0.59103495
